level,message,time
INFO,Initial Rule added:sell 0.01 BTC on mtgox if price goes below 74.0 USD,Dec_04_13_54_10
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_04_13_54_10
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_04_13_54_10
INFO,Initial Rule added:buy 0.001 BTC on mtgox if price goes above 10.0 USD,Dec_04_13_54_10
INFO,[mtgox] Last price of 1 BTC: 1200.0 USD,Dec_04_13_54_22
INFO,[mtgox] Last price of 1 BTC: 868.0 EUR,Dec_04_13_54_25
INFO,[btce] Last price of 1 BTC: 1040.0 USD,Dec_04_13_54_25
INFO,[btce] Last price of 1 LTC: 37.85 EUR,Dec_04_13_54_26
INFO,[bitstamp] Last price of 1 BTC: 1094.32 USD,Dec_04_13_54_26
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_54_26
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_54_26
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_54_27
INFO,[mtgox] Last price of 1 BTC: 1200.0 USD,Dec_04_13_54_34
INFO,[mtgox] Last price of 1 BTC: 868.0 EUR,Dec_04_13_54_34
INFO,[btce] Last price of 1 BTC: 1040.0 USD,Dec_04_13_54_35
INFO,[btce] Last price of 1 LTC: 37.9 EUR,Dec_04_13_54_35
INFO,[bitstamp] Last price of 1 BTC: 1093.03 USD,Dec_04_13_54_35
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_54_39
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_54_40
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_54_40
