level,message,time
INFO,Initial Rule added:sell 0.01 BTC on mtgox if price goes below 74.0 USD,Dec_04_13_39_21
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_04_13_39_21
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_04_13_39_21
INFO,Initial Rule added:buy 0.001 BTC on mtgox if price goes above 10.0 USD,Dec_04_13_39_21
INFO,[mtgox] Last price of 1 BTC: 1192.0 USD,Dec_04_13_39_32
INFO,[mtgox] Last price of 1 BTC: 861.11 EUR,Dec_04_13_39_36
INFO,[btce] Last price of 1 BTC: 1037.6 USD,Dec_04_13_39_36
INFO,[btce] Last price of 1 LTC: 38.589 EUR,Dec_04_13_39_37
INFO,[bitstamp] Last price of 1 BTC: 1089.1 USD,Dec_04_13_39_37
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_39_39
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_39_39
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_39_39
INFO,[mtgox] Last price of 1 BTC: 1192.0 USD,Dec_04_13_39_46
INFO,[mtgox] Last price of 1 BTC: 861.11 EUR,Dec_04_13_39_46
INFO,[btce] Last price of 1 BTC: 1037.6 USD,Dec_04_13_39_46
INFO,[btce] Last price of 1 LTC: 38.589 EUR,Dec_04_13_39_47
INFO,[bitstamp] Last price of 1 BTC: 1089.1 USD,Dec_04_13_39_47
SEVERE,Post Data: nonce=1386160787385000,Dec_04_13_39_48
SEVERE,Query to :https://data.mtgox.com/api/2/MONEY/INFO   HTTP response : 
,Dec_04_13_39_48
SEVERE,<html>,Dec_04_13_39_48
SEVERE,<head><title>502 Bad Gateway</title></head>,Dec_04_13_39_48
SEVERE,<body bgcolor="white">,Dec_04_13_39_48
SEVERE,<center><h1>502 Bad Gateway</h1></center>,Dec_04_13_39_48
SEVERE,<hr><center>nginx/1.4.1</center>,Dec_04_13_39_48
SEVERE,</body>,Dec_04_13_39_48
SEVERE,</html>,Dec_04_13_39_48
SEVERE,Unexpected character (<) at position 0.,Dec_04_13_39_48
INFO,[mtgox] Balance updated :Balance : ,Dec_04_13_39_48
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_39_48
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_39_48
INFO,[mtgox] Last price of 1 BTC: 1192.0 USD,Dec_04_13_40_06
INFO,[mtgox] Last price of 1 BTC: 869.98 EUR,Dec_04_13_40_07
INFO,[btce] Last price of 1 BTC: 1037.6 USD,Dec_04_13_40_07
INFO,[btce] Last price of 1 LTC: 38.54 EUR,Dec_04_13_40_07
INFO,[bitstamp] Last price of 1 BTC: 1095.66 USD,Dec_04_13_40_07
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_40_08
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_40_08
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_40_08
INFO,[mtgox] Last price of 1 BTC: 1192.0 USD,Dec_04_13_40_16
INFO,[mtgox] Last price of 1 BTC: 869.98 EUR,Dec_04_13_40_16
INFO,[btce] Last price of 1 BTC: 1037.3 USD,Dec_04_13_40_16
INFO,[btce] Last price of 1 LTC: 38.54 EUR,Dec_04_13_40_17
INFO,[bitstamp] Last price of 1 BTC: 1095.66 USD,Dec_04_13_40_17
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_40_20
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_40_21
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_40_21
INFO,[mtgox] Last price of 1 BTC: 1192.0 USD,Dec_04_13_40_35
