level,message,time
INFO,Initial Rule added:buy 0.01 BTC on mtgox if price goes below 800.0 USD,Dec_04_13_01_03
INFO,Initial Rule added:buy 0.012 BTC on mtgox if price goes above 5.0 USD,Dec_04_13_01_04
INFO,Initial Rule added:sell 0.01 BTC on btce if price goes below 10000.0 USD,Dec_04_13_01_04
INFO,Initial Rule added:buy 0.001 BTC on btce if price goes below 20.0 USD,Dec_04_13_01_04
INFO,[mtgox] Last price of 1 BTC: 1198.61 USD,Dec_04_13_01_10
INFO,[mtgox] Last price of 1 BTC: 861.23 EUR,Dec_04_13_01_11
INFO,[btce] Last price of 1 BTC: 1043.02 USD,Dec_04_13_01_11
INFO,[btce] Last price of 1 LTC: 38.85 EUR,Dec_04_13_01_11
INFO,[bitstamp] Last price of 1 BTC: 1095.0 USD,Dec_04_13_01_12
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_01_12
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_01_12
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_01_13
INFO,[mtgox] Last price of 1 BTC: 1198.61 USD,Dec_04_13_01_25
INFO,[mtgox] Last price of 1 BTC: 861.23 EUR,Dec_04_13_01_25
INFO,[btce] Last price of 1 BTC: 1043.02 USD,Dec_04_13_01_25
INFO,[btce] Last price of 1 LTC: 38.85 EUR,Dec_04_13_01_25
INFO,[bitstamp] Last price of 1 BTC: 1095.0 USD,Dec_04_13_01_25
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_01_26
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_01_26
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_01_26
INFO,[mtgox] Last price of 1 BTC: 1197.23 USD,Dec_04_13_01_40
INFO,[mtgox] Last price of 1 BTC: 861.23 EUR,Dec_04_13_01_41
INFO,[btce] Last price of 1 BTC: 1040.0 USD,Dec_04_13_01_41
INFO,[btce] Last price of 1 LTC: 38.86 EUR,Dec_04_13_01_41
INFO,[bitstamp] Last price of 1 BTC: 1095.0 USD,Dec_04_13_01_41
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_13_01_42
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_13_01_42
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_13_01_42
INFO,[mtgox] Last price of 1 BTC: 1197.23 USD,Dec_04_13_01_55
INFO,[mtgox] Last price of 1 BTC: 861.23 EUR,Dec_04_13_01_55
INFO,[btce] Last price of 1 BTC: 1043.02 USD,Dec_04_13_01_55
INFO,[btce] Last price of 1 LTC: 38.86 EUR,Dec_04_13_01_55
