level,message,time
INFO,Initial Rule added:sell 0.01 BTC on mtgox if price goes below 74.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_09_13_08_53
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 0.037 BTC on mtgox if price goes above 10.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 0.02 BTC on mtgox if price goes above 1.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 0.11 BTC on btce if price goes above 10.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 0.001 BTC on btce if price goes above 10.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:buy 0.001 LTC on btce if price goes below 50.0 USD,Dec_09_13_08_53
INFO,Initial Rule added:sell 0.001 BTC on btce if price goes below 12000.0 USD,Dec_09_13_08_53
INFO,[mtgox] Last price of 1 BTC: 924.98 USD,Dec_09_13_08_59
INFO,[mtgox] Last price of 1 BTC: 670.2 EUR,Dec_09_13_09_00
INFO,[btce] Last price of 1 BTC: 870.0 USD,Dec_09_13_09_00
INFO,[btce] Last price of 1 LTC: 30.3 USD,Dec_09_13_09_00
INFO,[bitstamp] Last price of 1 BTC: 887.0 USD,Dec_09_13_09_00
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_09_13_09_01
INFO,[btce] Balance updated :Balance : 4.76005889 BTC; 4.76005889 LTC; 0.99755187 USD; ,Dec_09_13_09_02
INFO,[bitstamp] Balance updated :Balance : 0.00957036 BTC; 2073.67 USD; ,Dec_09_13_09_02
INFO,[mtgox] Last price of 1 BTC: 924.98 USD,Dec_09_13_09_14
INFO,[mtgox] Last price of 1 BTC: 670.2 EUR,Dec_09_13_09_14
INFO,[btce] Last price of 1 BTC: 870.0 USD,Dec_09_13_09_14
INFO,[btce] Last price of 1 LTC: 30.25 USD,Dec_09_13_09_15
INFO,[bitstamp] Last price of 1 BTC: 887.0 USD,Dec_09_13_09_15
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_09_13_09_15
INFO,[btce] Balance updated :Balance : 4.76005889 BTC; 4.76005889 LTC; 0.99755187 USD; ,Dec_09_13_09_15
INFO,[bitstamp] Balance updated :Balance : 0.00957036 BTC; 2073.67 USD; ,Dec_09_13_09_16
