level,message,time
INFO,Initial Rule added:sell 1.337 BTC on mtgox if price goes below 74.0 USD,Dec_04_17_11_23
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_04_17_11_23
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_04_17_11_23
INFO,Initial Rule added:buy 0.001 BTC on mtgox if price goes above 1.0 USD,Dec_04_17_11_23
INFO,Initial Rule added:buy 0.1 BTC on mtgox if price goes above 21312.0 USD,Dec_04_17_11_23
INFO,[mtgox] Last price of 1 BTC: 1198.0 USD,Dec_04_17_11_27
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_11_28
INFO,[btce] Last price of 1 BTC: 1044.1 USD,Dec_04_17_11_28
INFO,[btce] Last price of 1 LTC: 38.361 EUR,Dec_04_17_11_28
INFO,[bitstamp] Last price of 1 BTC: 1107.3 USD,Dec_04_17_11_28
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_17_11_29
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_17_11_29
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_17_11_29
INFO,[mtgox] Last price of 1 BTC: 1184.73 USD,Dec_04_17_11_42
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_11_43
INFO,[btce] Last price of 1 BTC: 1044.1 USD,Dec_04_17_11_43
INFO,[btce] Last price of 1 LTC: 38.361 EUR,Dec_04_17_11_43
INFO,[bitstamp] Last price of 1 BTC: 1107.3 USD,Dec_04_17_11_43
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_17_11_44
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_17_11_44
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_17_11_44
INFO,[mtgox] Last price of 1 BTC: 1184.73 USD,Dec_04_17_11_57
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_11_58
INFO,[btce] Last price of 1 BTC: 1041.7 USD,Dec_04_17_11_58
INFO,[btce] Last price of 1 LTC: 38.36 EUR,Dec_04_17_11_59
INFO,[bitstamp] Last price of 1 BTC: 1107.79 USD,Dec_04_17_11_59
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_17_11_59
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_17_12_00
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_17_12_00
INFO,[mtgox] Last price of 1 BTC: 1184.73 USD,Dec_04_17_12_12
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_12_13
INFO,[btce] Last price of 1 BTC: 1041.7 USD,Dec_04_17_12_13
INFO,[btce] Last price of 1 LTC: 38.41 EUR,Dec_04_17_12_13
INFO,[bitstamp] Last price of 1 BTC: 1107.79 USD,Dec_04_17_12_13
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_17_12_14
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_17_12_14
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_17_12_14
INFO,[mtgox] Last price of 1 BTC: 1197.99 USD,Dec_04_17_12_28
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_12_28
INFO,[btce] Last price of 1 BTC: 1041.7 USD,Dec_04_17_12_28
INFO,[btce] Last price of 1 LTC: 38.4 EUR,Dec_04_17_12_28
INFO,[bitstamp] Last price of 1 BTC: 1107.79 USD,Dec_04_17_12_28
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_17_12_29
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_17_12_29
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_17_12_29
INFO,[mtgox] Last price of 1 BTC: 1197.99 USD,Dec_04_17_12_42
INFO,[mtgox] Last price of 1 BTC: 873.5 EUR,Dec_04_17_12_43
INFO,[btce] Last price of 1 BTC: 1041.7 USD,Dec_04_17_12_43
INFO,[btce] Last price of 1 LTC: 38.46 EUR,Dec_04_17_12_43
INFO,[bitstamp] Last price of 1 BTC: 1107.79 USD,Dec_04_17_12_43
