level,message,time
INFO,Initial Rule added:sell 0.01 BTC on mtgox if price goes below 74.0 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_09_13_23_11
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 0.037 BTC on mtgox if price goes above 10.0 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 0.02 BTC on mtgox if price goes above 1.0 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 0.11 BTC on btce if price goes above 10.0 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 0.001 BTC on btce if price goes above 10.0 USD,Dec_09_13_23_11
INFO,Initial Rule added:buy 0.001 LTC on btce if price goes below 50.0 USD,Dec_09_13_23_11
INFO,[mtgox] Last price of 1 BTC: 923.5 USD,Dec_09_13_23_19
INFO,[mtgox] Last price of 1 BTC: 682.7 EUR,Dec_09_13_23_20
INFO,[btce] Last price of 1 BTC: 867.0 USD,Dec_09_13_23_20
INFO,[btce] Last price of 1 LTC: 29.99 USD,Dec_09_13_23_21
INFO,[bitstamp] Last price of 1 BTC: 884.71 USD,Dec_09_13_23_21
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_09_13_23_21
INFO,[btce] Balance updated :Balance : 4.76005889 BTC; 4.76005889 LTC; 0.99755187 USD; ,Dec_09_13_23_22
INFO,[bitstamp] Balance updated :Balance : 0.00957036 BTC; 2073.67 USD; ,Dec_09_13_23_22
INFO,[mtgox] Last price of 1 BTC: 923.5 USD,Dec_09_13_23_34
INFO,[mtgox] Last price of 1 BTC: 682.7 EUR,Dec_09_13_23_34
INFO,[btce] Last price of 1 BTC: 863.0 USD,Dec_09_13_23_34
INFO,[btce] Last price of 1 LTC: 29.97 USD,Dec_09_13_23_34
INFO,[bitstamp] Last price of 1 BTC: 882.0 USD,Dec_09_13_23_35
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_09_13_23_35
INFO,[btce] Balance updated :Balance : 4.76005889 BTC; 4.76005889 LTC; 0.99755187 USD; ,Dec_09_13_23_35
INFO,[bitstamp] Balance updated :Balance : 0.00957036 BTC; 2073.67 USD; ,Dec_09_13_23_36
